sentence1,sentence2,similarity
She loved the freedom her motorcycle gave her.,They raced their motorcycles across the salt flats.,0.36236196756362915
She loved the freedom her motorcycle gave her.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.3459194004535675
The motorcycle broke down in the middle of nowhere.,He bought his first motorcycle at the age of eighteen.,0.42843544483184814
The motorcycle broke down in the middle of nowhere.,The motorcycle sped past the traffic with a deafening roar.,0.48314690589904785
The motorcycle broke down in the middle of nowhere.,She learned to ride a motorcycle before she could drive a car.,0.4295507073402405
The motorcycle broke down in the middle of nowhere.,"The old motorcycle still runs, though it rattles like a skeleton.",0.5342150926589966
The motorcycle broke down in the middle of nowhere.,They went on a cross-country motorcycle trip last summer.,0.455030232667923
The motorcycle broke down in the middle of nowhere.,A black motorcycle stood parked outside the diner.,0.5158501863479614
The motorcycle broke down in the middle of nowhere.,The motorcycle leaned sharply as he turned the corner.,0.45400506258010864
The motorcycle broke down in the middle of nowhere.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.40897977352142334
The motorcycle broke down in the middle of nowhere.,The sound of the motorcycle echoed through the canyon.,0.460380494594574
The motorcycle broke down in the middle of nowhere.,She revved the motorcycle and disappeared into the mist.,0.5395541191101074
The motorcycle broke down in the middle of nowhere.,That motorcycle is custom-built for racing.,0.4208715558052063
The motorcycle broke down in the middle of nowhere.,He wore a leather jacket to match his motorcycle.,0.43123018741607666
The motorcycle broke down in the middle of nowhere.,The motorcycle skidded slightly on the wet pavement.,0.5246220827102661
The motorcycle broke down in the middle of nowhere.,A sleek red motorcycle caught everyone's attention.,0.5370453596115112
The motorcycle broke down in the middle of nowhere.,They rode the motorcycle through winding mountain roads.,0.5172666311264038
The motorcycle broke down in the middle of nowhere.,The motorcycle’s engine purred like a content cat.,0.47618162631988525
The motorcycle broke down in the middle of nowhere.,He fell off the motorcycle but walked away unhurt.,0.5962767601013184
The motorcycle broke down in the middle of nowhere.,She prefers a motorcycle over a car any day.,0.35170793533325195
The motorcycle broke down in the middle of nowhere.,A gang of motorcycle riders roared into town.,0.43101930618286133
The motorcycle broke down in the middle of nowhere.,His motorcycle license had just arrived in the mail.,0.4617682099342346
The motorcycle broke down in the middle of nowhere.,The motorcycle had flame decals down the side.,0.5152957439422607
The motorcycle broke down in the middle of nowhere.,There was a motorcycle parked in every driveway.,0.5893608331680298
The motorcycle broke down in the middle of nowhere.,He sold his motorcycle to pay for college.,0.46024057269096375
The motorcycle broke down in the middle of nowhere.,A loud motorcycle backfired outside the window.,0.5305478572845459
The motorcycle broke down in the middle of nowhere.,She rode the motorcycle barefoot across the desert.,0.4700489640235901
The motorcycle broke down in the middle of nowhere.,The vintage motorcycle was worth a small fortune.,0.5109615325927734
The motorcycle broke down in the middle of nowhere.,He kept his motorcycle polished to a mirror shine.,0.4080493748188019
The motorcycle broke down in the middle of nowhere.,The motorcycle club held weekly meetups downtown.,0.32536590099334717
The motorcycle broke down in the middle of nowhere.,They repaired the motorcycle together in the garage.,0.6066676378250122
The motorcycle broke down in the middle of nowhere.,The motorcycle helmet was decorated with stickers.,0.36495131254196167
The motorcycle broke down in the middle of nowhere.,That motorcycle can go from 0 to 60 in four seconds.,0.46866968274116516
The motorcycle broke down in the middle of nowhere.,He designed his own electric motorcycle prototype.,0.39167702198028564
The motorcycle broke down in the middle of nowhere.,The stolen motorcycle was found abandoned in the woods.,0.5940329432487488
The motorcycle broke down in the middle of nowhere.,I saw a dog riding in the sidecar of a motorcycle.,0.4603339731693268
The motorcycle broke down in the middle of nowhere.,The motorcycle rumbled as she turned the key.,0.5209314823150635
The motorcycle broke down in the middle of nowhere.,"It was his father's old motorcycle, restored to glory.",0.5393490791320801
The motorcycle broke down in the middle of nowhere.,A motorcycle zipped between lanes on the freeway.,0.4712830185890198
The motorcycle broke down in the middle of nowhere.,The motorcycle’s headlight lit up the foggy road.,0.44904181361198425
The motorcycle broke down in the middle of nowhere.,She received a motorcycle as a graduation gift.,0.42111265659332275
The motorcycle broke down in the middle of nowhere.,The motorcycle shop had a wall of shiny helmets.,0.3938903510570526
The motorcycle broke down in the middle of nowhere.,He bought a new motorcycle jacket with reinforced padding.,0.35203397274017334
The motorcycle broke down in the middle of nowhere.,The roar of the motorcycle startled the cat.,0.4429451823234558
The motorcycle broke down in the middle of nowhere.,She dreamed of traveling Europe on a motorcycle.,0.33793264627456665
The motorcycle broke down in the middle of nowhere.,A child pointed excitedly at the bright yellow motorcycle.,0.3116457462310791
The motorcycle broke down in the middle of nowhere.,The motorcycle slid out from under him on the ice.,0.5858407616615295
The motorcycle broke down in the middle of nowhere.,He rebuilt the motorcycle engine completely by himself.,0.5925924777984619
The motorcycle broke down in the middle of nowhere.,The motorcycle convoy stretched for half a mile.,0.5084272027015686
The motorcycle broke down in the middle of nowhere.,His father used to race motorcycles professionally.,0.3686795234680176
The motorcycle broke down in the middle of nowhere.,She was the only girl in the motorcycle stunt show.,0.403588205575943
The motorcycle broke down in the middle of nowhere.,The motorcycle show drew a massive crowd.,0.37256908416748047
The motorcycle broke down in the middle of nowhere.,He wiped down the motorcycle after every ride.,0.5709387063980103
The motorcycle broke down in the middle of nowhere.,Her motorcycle gloves were lined with soft leather.,0.29810595512390137
The motorcycle broke down in the middle of nowhere.,That motorcycle can outrun most sports cars.,0.5059858560562134
The motorcycle broke down in the middle of nowhere.,He felt most alive on the back of a motorcycle.,0.5572291612625122
The motorcycle broke down in the middle of nowhere.,The motorcycle's exhaust rattled the windows.,0.5357567667961121
The motorcycle broke down in the middle of nowhere.,The motorcycle tour covered five national parks.,0.34272950887680054
The motorcycle broke down in the middle of nowhere.,A license plate hung loosely on the motorcycle.,0.48174816370010376
The motorcycle broke down in the middle of nowhere.,Her hair whipped wildly as the motorcycle gained speed.,0.43755072355270386
The motorcycle broke down in the middle of nowhere.,The motorcycle exhibition featured bikes from every decade.,0.3843288719654083
The motorcycle broke down in the middle of nowhere.,He lost control of the motorcycle on the sharp curve.,0.6179279088973999
The motorcycle broke down in the middle of nowhere.,The motorcycle was his pride and joy.,0.5163370370864868
The motorcycle broke down in the middle of nowhere.,She revved the motorcycle just to hear it growl.,0.47025179862976074
The motorcycle broke down in the middle of nowhere.,His garage was filled with motorcycle parts and tools.,0.4439341425895691
The motorcycle broke down in the middle of nowhere.,A bright neon motorcycle sign lit up the bar.,0.34561723470687866
The motorcycle broke down in the middle of nowhere.,The motorcycle lane was clogged with morning traffic.,0.424454927444458
The motorcycle broke down in the middle of nowhere.,He carried his gear in motorcycle saddlebags.,0.49461793899536133
The motorcycle broke down in the middle of nowhere.,A motorcycle cop pulled them over for speeding.,0.41106873750686646
The motorcycle broke down in the middle of nowhere.,The motorcycle rally raised money for veterans.,0.33020949363708496
The motorcycle broke down in the middle of nowhere.,He watched the sunset from his parked motorcycle.,0.4376874566078186
The motorcycle broke down in the middle of nowhere.,Her motorcycle boots clicked against the pavement.,0.448414146900177
The motorcycle broke down in the middle of nowhere.,The motorcycle café was a popular biker hangout.,0.4121640622615814
The motorcycle broke down in the middle of nowhere.,He covered the motorcycle before the rain started.,0.4665094017982483
The motorcycle broke down in the middle of nowhere.,A custom paint job gave the motorcycle personality.,0.3990224599838257
The motorcycle broke down in the middle of nowhere.,The motorcycle growled as he twisted the throttle.,0.5325419306755066
The motorcycle broke down in the middle of nowhere.,She loved the freedom her motorcycle gave her.,0.426619291305542
The motorcycle broke down in the middle of nowhere.,The motorcycle broke down in the middle of nowhere.,1.0
The motorcycle broke down in the middle of nowhere.,They posed for a photo next to the motorcycle.,0.39158332347869873
The motorcycle broke down in the middle of nowhere.,He surprised her with a motorcycle ride along the coast.,0.3949497938156128
The motorcycle broke down in the middle of nowhere.,The motorcycle engine sputtered before coming to life.,0.5808154344558716
The motorcycle broke down in the middle of nowhere.,A line of motorcycle headlights pierced the night.,0.46992766857147217
The motorcycle broke down in the middle of nowhere.,His first motorcycle was a rusty old Honda.,0.5169402956962585
The motorcycle broke down in the middle of nowhere.,The motorcycle drifted sideways in the dirt.,0.6665984988212585
The motorcycle broke down in the middle of nowhere.,A trail of dust followed the speeding motorcycle.,0.49555090069770813
The motorcycle broke down in the middle of nowhere.,He stashed tools in a hidden motorcycle compartment.,0.4469263553619385
The motorcycle broke down in the middle of nowhere.,The motorcycle accident was all over the news.,0.6563287973403931
The motorcycle broke down in the middle of nowhere.,Her motorcycle had a vintage charm that turned heads.,0.42861342430114746
The motorcycle broke down in the middle of nowhere.,The motorcycle flew over the ramp in a perfect arc.,0.5632294416427612
The motorcycle broke down in the middle of nowhere.,He kept a miniature motorcycle model on his desk.,0.39916563034057617
The motorcycle broke down in the middle of nowhere.,The motorcycle’s paint job reflected the desert sun.,0.4432867765426636
The motorcycle broke down in the middle of nowhere.,She used her motorcycle to commute every day.,0.3385592997074127
The motorcycle broke down in the middle of nowhere.,A rider popped a wheelie on his motorcycle downtown.,0.41157838702201843
The motorcycle broke down in the middle of nowhere.,The motorcycle chain needed to be tightened.,0.525382399559021
The motorcycle broke down in the middle of nowhere.,His motorcycle gloves smelled like oil and leather.,0.31914088129997253
The motorcycle broke down in the middle of nowhere.,The motorcycle tire left a streak on the gravel.,0.5433731079101562
The motorcycle broke down in the middle of nowhere.,She built her motorcycle from scratch.,0.54093998670578
The motorcycle broke down in the middle of nowhere.,He heard a motorcycle rumbling in the distance.,0.543371856212616
The motorcycle broke down in the middle of nowhere.,The motorcycle hugged every curve of the winding road.,0.5193957090377808
The motorcycle broke down in the middle of nowhere.,Her motorcycle was faster than it looked.,0.47032952308654785
The motorcycle broke down in the middle of nowhere.,They raced their motorcycles across the salt flats.,0.42173075675964355
The motorcycle broke down in the middle of nowhere.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.6364054679870605
They posed for a photo next to the motorcycle.,He bought his first motorcycle at the age of eighteen.,0.3359317183494568
They posed for a photo next to the motorcycle.,The motorcycle sped past the traffic with a deafening roar.,0.32240432500839233
They posed for a photo next to the motorcycle.,She learned to ride a motorcycle before she could drive a car.,0.40453535318374634
They posed for a photo next to the motorcycle.,"The old motorcycle still runs, though it rattles like a skeleton.",0.2912442684173584
They posed for a photo next to the motorcycle.,They went on a cross-country motorcycle trip last summer.,0.5771253705024719
They posed for a photo next to the motorcycle.,A black motorcycle stood parked outside the diner.,0.40969425439834595
They posed for a photo next to the motorcycle.,The motorcycle leaned sharply as he turned the corner.,0.39726218581199646
They posed for a photo next to the motorcycle.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.38342565298080444
They posed for a photo next to the motorcycle.,The sound of the motorcycle echoed through the canyon.,0.40359362959861755
They posed for a photo next to the motorcycle.,She revved the motorcycle and disappeared into the mist.,0.31651490926742554
They posed for a photo next to the motorcycle.,That motorcycle is custom-built for racing.,0.42887961864471436
They posed for a photo next to the motorcycle.,He wore a leather jacket to match his motorcycle.,0.49632298946380615
They posed for a photo next to the motorcycle.,The motorcycle skidded slightly on the wet pavement.,0.33757203817367554
They posed for a photo next to the motorcycle.,A sleek red motorcycle caught everyone's attention.,0.4516597390174866
They posed for a photo next to the motorcycle.,They rode the motorcycle through winding mountain roads.,0.47159844636917114
They posed for a photo next to the motorcycle.,The motorcycle’s engine purred like a content cat.,0.37480199337005615
They posed for a photo next to the motorcycle.,He fell off the motorcycle but walked away unhurt.,0.26117268204689026
They posed for a photo next to the motorcycle.,She prefers a motorcycle over a car any day.,0.41035157442092896
They posed for a photo next to the motorcycle.,A gang of motorcycle riders roared into town.,0.35427236557006836
They posed for a photo next to the motorcycle.,His motorcycle license had just arrived in the mail.,0.4116535484790802
They posed for a photo next to the motorcycle.,The motorcycle had flame decals down the side.,0.5110889673233032
They posed for a photo next to the motorcycle.,There was a motorcycle parked in every driveway.,0.47221100330352783
They posed for a photo next to the motorcycle.,He sold his motorcycle to pay for college.,0.3263426423072815
They posed for a photo next to the motorcycle.,A loud motorcycle backfired outside the window.,0.3367471396923065
They posed for a photo next to the motorcycle.,She rode the motorcycle barefoot across the desert.,0.3724462389945984
They posed for a photo next to the motorcycle.,The vintage motorcycle was worth a small fortune.,0.41434791684150696
They posed for a photo next to the motorcycle.,He kept his motorcycle polished to a mirror shine.,0.4139363765716553
They posed for a photo next to the motorcycle.,The motorcycle club held weekly meetups downtown.,0.39236342906951904
They posed for a photo next to the motorcycle.,They repaired the motorcycle together in the garage.,0.4706927239894867
They posed for a photo next to the motorcycle.,The motorcycle helmet was decorated with stickers.,0.5157901644706726
They posed for a photo next to the motorcycle.,That motorcycle can go from 0 to 60 in four seconds.,0.33938518166542053
They posed for a photo next to the motorcycle.,He designed his own electric motorcycle prototype.,0.3872634768486023
They posed for a photo next to the motorcycle.,The stolen motorcycle was found abandoned in the woods.,0.25900039076805115
They posed for a photo next to the motorcycle.,I saw a dog riding in the sidecar of a motorcycle.,0.4137253165245056
They posed for a photo next to the motorcycle.,The motorcycle rumbled as she turned the key.,0.34479331970214844
They posed for a photo next to the motorcycle.,"It was his father's old motorcycle, restored to glory.",0.4207332134246826
They posed for a photo next to the motorcycle.,A motorcycle zipped between lanes on the freeway.,0.3327106237411499
They posed for a photo next to the motorcycle.,The motorcycle’s headlight lit up the foggy road.,0.44246891140937805
They posed for a photo next to the motorcycle.,She received a motorcycle as a graduation gift.,0.46091511845588684
They posed for a photo next to the motorcycle.,The motorcycle shop had a wall of shiny helmets.,0.4932100176811218
They posed for a photo next to the motorcycle.,He bought a new motorcycle jacket with reinforced padding.,0.3771955966949463
They posed for a photo next to the motorcycle.,The roar of the motorcycle startled the cat.,0.31447961926460266
They posed for a photo next to the motorcycle.,She dreamed of traveling Europe on a motorcycle.,0.38256901502609253
They posed for a photo next to the motorcycle.,A child pointed excitedly at the bright yellow motorcycle.,0.3939337730407715
They posed for a photo next to the motorcycle.,The motorcycle slid out from under him on the ice.,0.3902927041053772
They posed for a photo next to the motorcycle.,He rebuilt the motorcycle engine completely by himself.,0.2788713574409485
They posed for a photo next to the motorcycle.,The motorcycle convoy stretched for half a mile.,0.4240235984325409
They posed for a photo next to the motorcycle.,His father used to race motorcycles professionally.,0.3943049907684326
They posed for a photo next to the motorcycle.,She was the only girl in the motorcycle stunt show.,0.3563598096370697
They posed for a photo next to the motorcycle.,The motorcycle show drew a massive crowd.,0.42941543459892273
They posed for a photo next to the motorcycle.,He wiped down the motorcycle after every ride.,0.3889129161834717
They posed for a photo next to the motorcycle.,Her motorcycle gloves were lined with soft leather.,0.41662466526031494
They posed for a photo next to the motorcycle.,That motorcycle can outrun most sports cars.,0.3811732530593872
They posed for a photo next to the motorcycle.,He felt most alive on the back of a motorcycle.,0.47657719254493713
They posed for a photo next to the motorcycle.,The motorcycle's exhaust rattled the windows.,0.3926013112068176
They posed for a photo next to the motorcycle.,The motorcycle tour covered five national parks.,0.39547300338745117
They posed for a photo next to the motorcycle.,A license plate hung loosely on the motorcycle.,0.4546501040458679
They posed for a photo next to the motorcycle.,Her hair whipped wildly as the motorcycle gained speed.,0.3926815092563629
They posed for a photo next to the motorcycle.,The motorcycle exhibition featured bikes from every decade.,0.5291865468025208
They posed for a photo next to the motorcycle.,He lost control of the motorcycle on the sharp curve.,0.3102053701877594
They posed for a photo next to the motorcycle.,The motorcycle was his pride and joy.,0.4908665418624878
They posed for a photo next to the motorcycle.,She revved the motorcycle just to hear it growl.,0.33593904972076416
They posed for a photo next to the motorcycle.,His garage was filled with motorcycle parts and tools.,0.36010152101516724
They posed for a photo next to the motorcycle.,A bright neon motorcycle sign lit up the bar.,0.4237586259841919
They posed for a photo next to the motorcycle.,The motorcycle lane was clogged with morning traffic.,0.22022634744644165
They posed for a photo next to the motorcycle.,He carried his gear in motorcycle saddlebags.,0.36670202016830444
They posed for a photo next to the motorcycle.,A motorcycle cop pulled them over for speeding.,0.41522806882858276
They posed for a photo next to the motorcycle.,The motorcycle rally raised money for veterans.,0.3780602216720581
They posed for a photo next to the motorcycle.,He watched the sunset from his parked motorcycle.,0.40789705514907837
They posed for a photo next to the motorcycle.,Her motorcycle boots clicked against the pavement.,0.4553397297859192
They posed for a photo next to the motorcycle.,The motorcycle café was a popular biker hangout.,0.40903759002685547
They posed for a photo next to the motorcycle.,He covered the motorcycle before the rain started.,0.42123594880104065
They posed for a photo next to the motorcycle.,A custom paint job gave the motorcycle personality.,0.5395479202270508
They posed for a photo next to the motorcycle.,The motorcycle growled as he twisted the throttle.,0.31974172592163086
They posed for a photo next to the motorcycle.,She loved the freedom her motorcycle gave her.,0.34258419275283813
They posed for a photo next to the motorcycle.,The motorcycle broke down in the middle of nowhere.,0.39158332347869873
They posed for a photo next to the motorcycle.,They posed for a photo next to the motorcycle.,1.0000004768371582
They posed for a photo next to the motorcycle.,He surprised her with a motorcycle ride along the coast.,0.4078913927078247
They posed for a photo next to the motorcycle.,The motorcycle engine sputtered before coming to life.,0.40217387676239014
They posed for a photo next to the motorcycle.,A line of motorcycle headlights pierced the night.,0.4351019859313965
They posed for a photo next to the motorcycle.,His first motorcycle was a rusty old Honda.,0.38674038648605347
They posed for a photo next to the motorcycle.,The motorcycle drifted sideways in the dirt.,0.40138840675354004
They posed for a photo next to the motorcycle.,A trail of dust followed the speeding motorcycle.,0.4218350648880005
They posed for a photo next to the motorcycle.,He stashed tools in a hidden motorcycle compartment.,0.29809874296188354
They posed for a photo next to the motorcycle.,The motorcycle accident was all over the news.,0.4252188205718994
They posed for a photo next to the motorcycle.,Her motorcycle had a vintage charm that turned heads.,0.4620906412601471
They posed for a photo next to the motorcycle.,The motorcycle flew over the ramp in a perfect arc.,0.377558171749115
They posed for a photo next to the motorcycle.,He kept a miniature motorcycle model on his desk.,0.3931370973587036
They posed for a photo next to the motorcycle.,The motorcycle’s paint job reflected the desert sun.,0.4997480511665344
They posed for a photo next to the motorcycle.,She used her motorcycle to commute every day.,0.38412582874298096
They posed for a photo next to the motorcycle.,A rider popped a wheelie on his motorcycle downtown.,0.36583805084228516
They posed for a photo next to the motorcycle.,The motorcycle chain needed to be tightened.,0.3492686450481415
They posed for a photo next to the motorcycle.,His motorcycle gloves smelled like oil and leather.,0.4296630024909973
They posed for a photo next to the motorcycle.,The motorcycle tire left a streak on the gravel.,0.31265348196029663
They posed for a photo next to the motorcycle.,She built her motorcycle from scratch.,0.38839009404182434
They posed for a photo next to the motorcycle.,He heard a motorcycle rumbling in the distance.,0.40293312072753906
They posed for a photo next to the motorcycle.,The motorcycle hugged every curve of the winding road.,0.40916669368743896
They posed for a photo next to the motorcycle.,Her motorcycle was faster than it looked.,0.4624144732952118
They posed for a photo next to the motorcycle.,They raced their motorcycles across the salt flats.,0.481001079082489
They posed for a photo next to the motorcycle.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.30099964141845703
He surprised her with a motorcycle ride along the coast.,He bought his first motorcycle at the age of eighteen.,0.3961896300315857
He surprised her with a motorcycle ride along the coast.,The motorcycle sped past the traffic with a deafening roar.,0.4393232464790344
He surprised her with a motorcycle ride along the coast.,She learned to ride a motorcycle before she could drive a car.,0.596347451210022
He surprised her with a motorcycle ride along the coast.,"The old motorcycle still runs, though it rattles like a skeleton.",0.270940363407135
He surprised her with a motorcycle ride along the coast.,They went on a cross-country motorcycle trip last summer.,0.4196397066116333
He surprised her with a motorcycle ride along the coast.,A black motorcycle stood parked outside the diner.,0.3313073515892029
He surprised her with a motorcycle ride along the coast.,The motorcycle leaned sharply as he turned the corner.,0.45481497049331665
He surprised her with a motorcycle ride along the coast.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.5810273885726929
He surprised her with a motorcycle ride along the coast.,The sound of the motorcycle echoed through the canyon.,0.4464980959892273
He surprised her with a motorcycle ride along the coast.,She revved the motorcycle and disappeared into the mist.,0.5244761109352112
He surprised her with a motorcycle ride along the coast.,That motorcycle is custom-built for racing.,0.29088324308395386
He surprised her with a motorcycle ride along the coast.,He wore a leather jacket to match his motorcycle.,0.40792423486709595
He surprised her with a motorcycle ride along the coast.,The motorcycle skidded slightly on the wet pavement.,0.42031019926071167
He surprised her with a motorcycle ride along the coast.,A sleek red motorcycle caught everyone's attention.,0.4327152967453003
He surprised her with a motorcycle ride along the coast.,They rode the motorcycle through winding mountain roads.,0.515272855758667
He surprised her with a motorcycle ride along the coast.,The motorcycle’s engine purred like a content cat.,0.35535216331481934
He surprised her with a motorcycle ride along the coast.,He fell off the motorcycle but walked away unhurt.,0.40406763553619385
He surprised her with a motorcycle ride along the coast.,She prefers a motorcycle over a car any day.,0.5740960836410522
He surprised her with a motorcycle ride along the coast.,A gang of motorcycle riders roared into town.,0.2869599759578705
He surprised her with a motorcycle ride along the coast.,His motorcycle license had just arrived in the mail.,0.42606377601623535
He surprised her with a motorcycle ride along the coast.,The motorcycle had flame decals down the side.,0.33281970024108887
He surprised her with a motorcycle ride along the coast.,There was a motorcycle parked in every driveway.,0.42679575085639954
He surprised her with a motorcycle ride along the coast.,He sold his motorcycle to pay for college.,0.364082932472229
He surprised her with a motorcycle ride along the coast.,A loud motorcycle backfired outside the window.,0.2875162661075592
He surprised her with a motorcycle ride along the coast.,She rode the motorcycle barefoot across the desert.,0.5446068048477173
He surprised her with a motorcycle ride along the coast.,The vintage motorcycle was worth a small fortune.,0.3724043071269989
He surprised her with a motorcycle ride along the coast.,He kept his motorcycle polished to a mirror shine.,0.3841806948184967
He surprised her with a motorcycle ride along the coast.,The motorcycle club held weekly meetups downtown.,0.25723502039909363
He surprised her with a motorcycle ride along the coast.,They repaired the motorcycle together in the garage.,0.3097175061702728
He surprised her with a motorcycle ride along the coast.,The motorcycle helmet was decorated with stickers.,0.26982927322387695
He surprised her with a motorcycle ride along the coast.,That motorcycle can go from 0 to 60 in four seconds.,0.31298160552978516
He surprised her with a motorcycle ride along the coast.,He designed his own electric motorcycle prototype.,0.3477550148963928
He surprised her with a motorcycle ride along the coast.,The stolen motorcycle was found abandoned in the woods.,0.22759222984313965
He surprised her with a motorcycle ride along the coast.,I saw a dog riding in the sidecar of a motorcycle.,0.40851327776908875
He surprised her with a motorcycle ride along the coast.,The motorcycle rumbled as she turned the key.,0.5560539960861206
He surprised her with a motorcycle ride along the coast.,"It was his father's old motorcycle, restored to glory.",0.39981624484062195
He surprised her with a motorcycle ride along the coast.,A motorcycle zipped between lanes on the freeway.,0.32328832149505615
He surprised her with a motorcycle ride along the coast.,The motorcycle’s headlight lit up the foggy road.,0.3421589732170105
He surprised her with a motorcycle ride along the coast.,She received a motorcycle as a graduation gift.,0.5738525986671448
He surprised her with a motorcycle ride along the coast.,The motorcycle shop had a wall of shiny helmets.,0.2925975024700165
He surprised her with a motorcycle ride along the coast.,He bought a new motorcycle jacket with reinforced padding.,0.3000308871269226
He surprised her with a motorcycle ride along the coast.,The roar of the motorcycle startled the cat.,0.4499174654483795
He surprised her with a motorcycle ride along the coast.,She dreamed of traveling Europe on a motorcycle.,0.5915149450302124
He surprised her with a motorcycle ride along the coast.,A child pointed excitedly at the bright yellow motorcycle.,0.39087432622909546
He surprised her with a motorcycle ride along the coast.,The motorcycle slid out from under him on the ice.,0.39952921867370605
He surprised her with a motorcycle ride along the coast.,He rebuilt the motorcycle engine completely by himself.,0.33108043670654297
He surprised her with a motorcycle ride along the coast.,The motorcycle convoy stretched for half a mile.,0.37254104018211365
He surprised her with a motorcycle ride along the coast.,His father used to race motorcycles professionally.,0.3259895443916321
He surprised her with a motorcycle ride along the coast.,She was the only girl in the motorcycle stunt show.,0.42323142290115356
He surprised her with a motorcycle ride along the coast.,The motorcycle show drew a massive crowd.,0.3354186415672302
He surprised her with a motorcycle ride along the coast.,He wiped down the motorcycle after every ride.,0.5128828287124634
He surprised her with a motorcycle ride along the coast.,Her motorcycle gloves were lined with soft leather.,0.4239225387573242
He surprised her with a motorcycle ride along the coast.,That motorcycle can outrun most sports cars.,0.3429792821407318
He surprised her with a motorcycle ride along the coast.,He felt most alive on the back of a motorcycle.,0.5178321599960327
He surprised her with a motorcycle ride along the coast.,The motorcycle's exhaust rattled the windows.,0.350577175617218
He surprised her with a motorcycle ride along the coast.,The motorcycle tour covered five national parks.,0.3109050691127777
He surprised her with a motorcycle ride along the coast.,A license plate hung loosely on the motorcycle.,0.26755815744400024
He surprised her with a motorcycle ride along the coast.,Her hair whipped wildly as the motorcycle gained speed.,0.6100307703018188
He surprised her with a motorcycle ride along the coast.,The motorcycle exhibition featured bikes from every decade.,0.32918423414230347
He surprised her with a motorcycle ride along the coast.,He lost control of the motorcycle on the sharp curve.,0.41612672805786133
He surprised her with a motorcycle ride along the coast.,The motorcycle was his pride and joy.,0.5888186097145081
He surprised her with a motorcycle ride along the coast.,She revved the motorcycle just to hear it growl.,0.5847556591033936
He surprised her with a motorcycle ride along the coast.,His garage was filled with motorcycle parts and tools.,0.3493441343307495
He surprised her with a motorcycle ride along the coast.,A bright neon motorcycle sign lit up the bar.,0.2858434021472931
He surprised her with a motorcycle ride along the coast.,The motorcycle lane was clogged with morning traffic.,0.28817862272262573
He surprised her with a motorcycle ride along the coast.,He carried his gear in motorcycle saddlebags.,0.44799351692199707
He surprised her with a motorcycle ride along the coast.,A motorcycle cop pulled them over for speeding.,0.33875682950019836
He surprised her with a motorcycle ride along the coast.,The motorcycle rally raised money for veterans.,0.2787420153617859
He surprised her with a motorcycle ride along the coast.,He watched the sunset from his parked motorcycle.,0.5108792781829834
He surprised her with a motorcycle ride along the coast.,Her motorcycle boots clicked against the pavement.,0.5445036292076111
He surprised her with a motorcycle ride along the coast.,The motorcycle café was a popular biker hangout.,0.3217553496360779
He surprised her with a motorcycle ride along the coast.,He covered the motorcycle before the rain started.,0.4480578899383545
He surprised her with a motorcycle ride along the coast.,A custom paint job gave the motorcycle personality.,0.4179765582084656
He surprised her with a motorcycle ride along the coast.,The motorcycle growled as he twisted the throttle.,0.5103558301925659
He surprised her with a motorcycle ride along the coast.,She loved the freedom her motorcycle gave her.,0.6071870923042297
He surprised her with a motorcycle ride along the coast.,The motorcycle broke down in the middle of nowhere.,0.3949497938156128
He surprised her with a motorcycle ride along the coast.,They posed for a photo next to the motorcycle.,0.4078913927078247
He surprised her with a motorcycle ride along the coast.,He surprised her with a motorcycle ride along the coast.,1.000000238418579
He surprised her with a motorcycle ride along the coast.,The motorcycle engine sputtered before coming to life.,0.28223270177841187
He surprised her with a motorcycle ride along the coast.,A line of motorcycle headlights pierced the night.,0.30334174633026123
He surprised her with a motorcycle ride along the coast.,His first motorcycle was a rusty old Honda.,0.34927743673324585
He surprised her with a motorcycle ride along the coast.,The motorcycle drifted sideways in the dirt.,0.47614529728889465
He surprised her with a motorcycle ride along the coast.,A trail of dust followed the speeding motorcycle.,0.4240935444831848
He surprised her with a motorcycle ride along the coast.,He stashed tools in a hidden motorcycle compartment.,0.33196163177490234
He surprised her with a motorcycle ride along the coast.,The motorcycle accident was all over the news.,0.43197500705718994
He surprised her with a motorcycle ride along the coast.,Her motorcycle had a vintage charm that turned heads.,0.5611984729766846
He surprised her with a motorcycle ride along the coast.,The motorcycle flew over the ramp in a perfect arc.,0.4581376314163208
He surprised her with a motorcycle ride along the coast.,He kept a miniature motorcycle model on his desk.,0.322318971157074
He surprised her with a motorcycle ride along the coast.,The motorcycle’s paint job reflected the desert sun.,0.35315561294555664
He surprised her with a motorcycle ride along the coast.,She used her motorcycle to commute every day.,0.608055591583252
He surprised her with a motorcycle ride along the coast.,A rider popped a wheelie on his motorcycle downtown.,0.39306485652923584
He surprised her with a motorcycle ride along the coast.,The motorcycle chain needed to be tightened.,0.34768790006637573
He surprised her with a motorcycle ride along the coast.,His motorcycle gloves smelled like oil and leather.,0.39547115564346313
He surprised her with a motorcycle ride along the coast.,The motorcycle tire left a streak on the gravel.,0.3144379258155823
He surprised her with a motorcycle ride along the coast.,She built her motorcycle from scratch.,0.5343592762947083
